,s_off,h_off,h_diag,s0,t1
0,0.5868058680586806,-0.6261828478167937,-0.9847465511743796,-1.0152025722982772,-0.867785081247253
1,0.5928359283592836,-0.6217173681354103,-0.9823483848776915,-1.0070502080307704,-0.8857142411634583
2,0.5868058680586806,-0.6308814774321347,-0.9831450337533123,-1.0171543625308548,-0.8525376550391209
3,0.5887408874088741,-0.6241533027361065,-0.9824091680946685,-1.011217426053009,-0.8711195798225153
4,0.5906759067590676,-0.6298633144900111,-0.9833543272415725,-1.014171167663213,-0.8635968871333769
5,0.5970209702097021,-0.6245624852438225,-0.9829673510787753,-1.0065802931263423,-0.8893883784013759
6,0.589280892808928,-0.6240298470522764,-0.9841698450690084,-1.011903999725888,-0.8768523102802475
7,0.5868058680586806,-0.621367963353174,-0.9842152440345993,-1.0118334193911602,-0.8781520661405612
8,0.5890108901089011,-0.6272862370905152,-0.9817812876298879,-1.0126220875743195,-0.8625412255650872
9,0.5833408334083341,-0.6299535902099102,-0.984263004619351,-1.0195003885262426,-0.8503579011779451
