,s_off,h_off,h_diag,s0,t1
0,0.6776430559171619,-0.7142466063280608,-0.9240352196912859,-0.9765377803347467,-0.6507960111115656
1,0.6671849831538474,-0.7040147599057553,-0.8926454090303626,-0.9576982668807895,-0.5667732511354915
2,0.6653771550301376,-0.7034537855185974,-0.9492189677676787,-0.9923714566964673,-0.7344542847073575
3,0.6545794559982766,-0.692005715853659,-0.8812738265492023,-0.9508636993523143,-0.5479353037397768
4,0.6600096565342811,-0.6997576533575013,-0.9490110451909417,-0.9932283779545557,-0.7331190330073966
5,0.6787543865364699,-0.7162039655916099,-0.9297852079637636,-0.9804824259916329,-0.6648534125319685
6,0.6852506475775849,-0.7255123349340017,-0.9435105872365113,-0.9903707348041088,-0.6926090574125822
7,0.6390142019427266,-0.6727208469705678,-0.9126833704042004,-0.9672913239528893,-0.664742282729806
8,0.6759535526347203,-0.7155913538399088,-0.8860546920997345,-0.955662550087823,-0.5260460024968945
9,0.6742735327711965,-0.711191614291694,-0.9203066882872373,-0.974451468439888,-0.6419959537664848
