,s_off,h_off,h_diag,s0,t1
0,0.894401304284454,-0.9528994591241186,-1.0396829613690817,-1.0518269893431218,-0.8218236187190614
1,0.8935199725500995,-0.9530301487231083,-1.040713564364011,-1.0529298565581242,-0.8234728872713556
2,0.8979086708260277,-0.9562268855888976,-1.0403448343778363,-1.0519851406220537,-0.8239480225161391
3,0.8898354778649642,-0.9493393471440198,-1.0402800459578567,-1.0528003185492332,-0.8254989632902422
4,0.88530006846198,-0.9450068432086846,-1.039391655798251,-1.0525637442032236,-0.8228846462587495
5,0.9008707937727051,-0.9593373863703537,-1.0409132345683598,-1.0522812110594675,-0.8229244569048559
6,0.8723006012807558,-0.9317469469772733,-1.0371184536585276,-1.0515754784723081,-0.8251527238035062
7,0.8899332939136612,-0.9480093814440778,-1.038565362372604,-1.051134847041557,-0.822737266776133
8,0.8986464670021578,-0.9588136980762044,-1.0422577099497607,-1.0539462942701123,-0.8232965285515289
9,0.9034441204356919,-0.9618400539412462,-1.0411865105761806,-1.0523169779520192,-0.8217672190753351
