,s_off,h_off,h_diag,s0,t1
0,0.9095469670636365,-0.9448023324230272,-1.056858347018046,-1.2388309264748862,-1.0482385162377452
1,0.89315666341395,-0.9377488962197981,-1.0402533272000212,-1.0448169777206215,-0.9593900214606976
2,0.8798308737983582,-0.9483761391034141,-1.0507453017221677,-1.0634581380112067,-0.8518757342628911
3,0.8920524530016959,-0.9416626144783962,-1.0519475815936892,-1.0536759659645114,-1.0216532953456148
4,0.897901471688509,-0.9434222889726447,-1.0491184061571406,-1.0498651931372804,-1.035236442018332
5,0.885128995306031,-0.9464828196546083,-1.0517532784239498,-1.0599996621208225,-0.9164232440535836
6,0.8961745544380605,-0.9384551076472619,-1.0477725749645366,-1.0528966837138083,-1.0474920032878652
7,0.8921764069055931,-0.9421677356163201,-1.05358438522099,-1.0547389310815378,-1.0333234722303966
8,0.8989863556438259,-0.9328542283746499,-1.0468546045664007,-1.1285641352546927,-1.0425081923613173
9,0.9003048800075818,-0.9605799722293173,-1.0586520891902176,-1.0625832110747822,-0.9837203362447291
