,s_off,h_off,h_diag,s0,t1
0,0.8568648400155361,-0.9638191577751859,-1.0407775870729996,-1.0795598589886668,-0.5376626491084852
1,0.873854292073245,-0.9654309987673626,-1.0620504425660582,-1.0819845758072264,-0.7659352457302515
2,0.847853201986114,-0.9424628154291972,-1.0491629125882094,-1.077805166490911,-0.7012970272911955
3,0.9119158582514648,-0.9466628288650958,-1.041801566195122,-1.0800892810153135,-1.0400376075539015
4,0.8705222919893041,-0.9555410819669433,-1.0417288595427228,-1.0677605661601421,-0.6656572695020182
5,0.8745931125652394,-0.9553446952799366,-1.0473094228381168,-1.068314027558531,-0.733330755904633
6,0.9198337159912688,-0.9318616014876926,-1.0403100338481186,-1.352793555313286,-1.0272616940251613
7,0.9090133116906374,-0.9288415612737866,-1.0477811661359495,-1.3072198480041164,-1.0354158953764567
8,0.9045863900730285,-0.9519948902490947,-1.0498266893572326,-1.0510531788109492,-1.0253442793225966
9,0.9034637949293001,-0.9616654714529658,-1.0450995335141824,-1.0542701207730012,-0.8642774179916466
