,s_off,h_off,h_diag,s0,t1
0,0.9025017366190703,-0.9625716897083069,-1.042623624036573,-1.0539781778640087,-0.8210601045836059
1,0.8960931318260094,-0.9532634484168686,-1.0391921572702798,-1.0508215932243468,-0.8269781426721929
2,0.8840563397668242,-0.9439373302698453,-1.0396946515380514,-1.0528517326893718,-0.8258952759954902
3,0.9002394969602503,-0.9597352809596924,-1.0417854439787058,-1.0532991910441627,-0.8224714242501396
4,0.9035917327203067,-0.9613073955890092,-1.0406614773073195,-1.051679747545151,-0.8231045319805756
5,0.8862807921727349,-0.9468507401924972,-1.0408019071503718,-1.0537416569106701,-0.8261679689202788
6,0.9111899926943414,-0.9697991281505234,-1.0433006079084421,-1.0533226648078848,-0.8276260974165641
7,0.8985506894415808,-0.9570146716896567,-1.0407997690838795,-1.0522839615944897,-0.8258813877889831
8,0.8819779872175197,-0.9429202551864081,-1.0400511700249169,-1.0536634533877427,-0.8229898181581206
9,0.8781617857642785,-0.9385834541203103,-1.0394236352029678,-1.0531611836188914,-0.8276564271334527
