,s_off,h_off,h_diag,s0,t1
0,0.9501950992945339,-0.9870113544490482,-1.0508410654788138,-1.28159498614883,-1.044947975033389
1,0.9250846414595851,-0.9366370419012007,-1.0428080862692193,-1.4172133249651626,-1.0282379722637125
2,0.9172879928434182,-0.9353643593070013,-1.057601873092071,-1.4778690299905597,-1.039471503414268
3,0.9485295363758482,-0.9618754786604808,-1.050860948721584,-1.7288647467971918,-1.0329514589374085
4,0.9244831647316208,-0.9246086028697307,-1.0485356170581976,-1.641051478760239,-1.0252852589661876
5,0.8958043835864727,-0.9427738335803042,-1.0402568483277843,-1.0460101786222276,-0.9355769283094753
6,0.8964485723647223,-0.966855637254873,-1.0504651392037931,-1.063736083253355,-0.807420079647808
7,0.9054817414227487,-0.9390326123022583,-1.0622811787696702,-1.3039656921596676,-1.0502928196927386
8,0.8753828400950173,-0.9753739243807926,-1.041509884911308,-1.075451777723376,-0.5307131103047316
9,0.9342888322501621,-0.9269896284779202,-1.044084314127506,-1.7819602003629698,-1.0190173823794826
