,s_off,h_off,h_diag,s0,t1
0,0.916842287757971,-0.9295676530859496,-1.034916877414766,-1.2668605411149287,-1.0248545449184916
1,0.8565422741870309,-0.9641130844391379,-1.0282037289875634,-1.0731330178296776,-0.44675631225314916
2,0.9049856038993366,-0.9414305466790367,-1.0452065911102246,-1.0922139032620064,-1.0428620214886617
3,0.8524865556280873,-0.8605931311581602,-1.0718051024589252,-1.431815060654776,-1.0431375211583678
4,0.8493577890525598,-0.9811920827078919,-1.0608645107269452,-1.1041976871771246,-0.5288851479141616
5,0.9647349202292472,-0.9692132442645608,-1.066228624889544,-2.7510325017169937,-1.0359880349236157
6,0.8513011018681288,-0.8986622648114436,-1.0447727505259647,-1.0497671142615905,-0.9825929280588571
7,0.844380725794886,-1.0275468833893615,-1.0609927994426194,-1.1323799113829214,-0.21492142425220692
8,0.7887320281223851,-0.9685689865539315,-1.0280164783491257,-1.1162015514413604,-0.28138430670234926
9,0.8035898096944023,-0.8771955016664899,-1.0152007702613082,-1.0492387247677137,-0.7026380269786089
