,s_off,h_off,h_diag,s0,t1
0,0.6791917919179192,-0.7174622810146614,-1.0006300477475936,-1.02316622617593,-0.8826699554410462
1,0.6827918279182792,-0.7218825360469322,-1.0010677785807085,-1.023864203547411,-0.8801325662626722
2,0.6699216992169922,-0.7188792666496469,-1.0026940792661838,-1.0309305799924975,-0.859840867888846
3,0.6772117721177212,-0.7186652366868289,-1.000284498167864,-1.024885326606235,-0.8724582780749428
4,0.6701467014670147,-0.7194583091008783,-1.0009784495613463,-1.0301111615830132,-0.8534707450630998
5,0.6782017820178202,-0.7209475215022951,-1.0039493525136511,-1.027824480046721,-0.879438776217921
6,0.6838718387183872,-0.7233129241089747,-1.0025324813024414,-1.0249268179014002,-0.8832479715235894
7,0.6795517955179552,-0.7193298014205828,-1.0021503790278152,-1.0249640320961417,-0.8825781316652044
8,0.6759967599675997,-0.7175372578444268,-1.0027213747996018,-1.0264092829614329,-0.8801890898580416
9,0.6697866978669786,-0.7175453904014828,-1.0005448241639907,-1.0289279563432856,-0.8570200895435336
